"id","shop_price","shop_title","shop_category_1","shop_category_2","shop_brand","suitableForSkinType","howManyPeopleWantToUse","howManyPeopleLikeToUseIt","howManyComments","shop_comment"
"143","111.0","菲璐泽爽肤霜","身体护理","润体乳/霜","菲璐泽 (Ferzea)",,"896","918","28","用了很惊喜...,好...,跟风买的...,不知道用了多少啦，保湿补水都还是不错的，值得回购！...,涂抹开来很滋润，就算上脸也没问题...,用完之后皮肤不黏腻，吸收好，很光滑，就像丝绸一样，柔柔软软的。而且可以保持好长时间，我每天都坚持用，感觉肤色亮了，肤质更细腻了。但是它的出口很不方便，如果是压的就好了。...,味道还算不错，质地的延展性很好啊，比较贴合肌肤，保湿能力比较好，促进肌肤血液循环，很好的紧致滋养肌肤啊。...,很喜欢这种香味不浓保湿效果真的很好推荐给好几个朋友一起用了.洗完澡涂遍全身，能有效舒缓肌肤保水保湿。可深入肌肤里层，达到滋润效果，提供肌肤最完整的保护层，皮肤顺滑了许多。...,没有想象中的好...,单用完全没有感觉到效果，坚持配合精华液的话可能有一点效果。。味道一般，相比起他们家的精华液来说不知好了多少倍。。。刚擦的保湿效果一般，更不用说持久性了，干燥肌肤根本不能改善脱皮什么的。。。但是擦完以后..."
"144","80.0","菲璐泽润唇液","眼唇护理","润唇膏","菲璐泽 (Ferzea)",,"1036","1176","32","包装不同。和molip相比，封闭性比较好，但是修复性并没有molip有针对性。保湿比较好。...,菲璐泽润唇液采用的是软管的包装设计，十分温和的质感，液体是很好的半流动性感觉，滋润的效果很不错，使用后有很好的滋润和改善嘴唇干皮的作用呢，价格不贵，使用的也是很好的，真心很喜欢的，会不断回购的产品。...,我那支包装是白底红字，淘宝上看了一下都是我买的那种包装呀，而且是资生堂的，名字也是这个，那应该是一个东西吧。我觉得这种药妆产品真的是在皮肤出问题的时候才显出它的好。资生堂的那支cosme得奖的润唇液（molip...,干皮的救星哦，用过之后嘴巴可以变得饱满有弹性...,还可以，一般...,非常棒的产品...,就那样吧，一般...,自己用过之后心服口服...,还可以的...,不会买了，很一般..."
"145","1122.0","法尔曼菁凝补湿面霜","面部护理","面霜","法尔曼 (valmont)","日霜,晚霜","880","922","1","9月用完第一支Valmont 。没有特别湿润的感觉，但两天内皮肤是光彩照人。从性价比来讲，一般。 同样相比，Lavilosa、菲洛嘉也不错，价格亲民很多。..."
"146","150.0","芙丽芳丝净润洗面霜","面部护理","洁面","芙丽芳丝 (freeplus)","清洁霜","756","950","6571","不知道是不是我自己的问题，我是干敏，用了这个脸会特别干，特别难受...,一般般吧 用完觉得好干…...,听说清洁力很好。...,龙虾馆藏在那里工作了...,sasa买的...,好用，温和不刺激，清洁力度可以，一般早上用，没有什么味道。不知道用啥的时候就会回购...,好用，温和不刺激，清洁力度可以，一般早上用，没有什么味道。不知道用啥的时候就会回购...,用了很多年，那时候自己青春期长痘痘，然后无意中接触到，开始使用，效果慢，肌肤周期要一个月，差不多2个月后慢慢的痘痘就已经差不多了，之后也很少张，（要是饮食控制的话），清洁度还可以的，洗完不干，用了之后就...,真的很好用啊，一点都不刺激皮肤，泡沫很丰富，很温和，也洗的很干净...,暂时回购两次，不错..."
"147","5810.0","法尔曼升效抗皱套装","面部护理","面部护理套装","法尔曼 (valmont)",,"898","818","1","#蜜月榜Vol.2# 法尔曼的产品是属于高端贵妇级的level，非常适合送给麻麻。   这个抗皱套装包含了眼霜 精华 面霜和超级火的幸福面膜，给麻麻作为第一次的全貌试用 是个很棒的选择。功效是改善肌肤老化，对抗松弛迹象..."
"148","2286.0","法尔曼升效再生II号活化霜","面部护理","面霜","法尔曼 (valmont)","日霜,晚霜","820","1036","1","好用可以去颈纹。适合混油肌肤秋冬用。..."
"149","705.0","法尔曼生命之泉润肤露","面部护理","化妆水","法尔曼 (valmont)","透明","758","950","1","强烈推荐法尔曼润肤露，实际上就是爽肤水啦，不过很温和，而且无味，淡蓝色质地，不含酒精，上脸很快吸收，而且不拉丝，不会黏，很适合我的肤质，第二天起来，皮肤水水嫩嫩很光滑，这款是入门级的润肤露，适合任何肤..."
"150","2125.0","法尔曼菁凝补水精华","面部护理","精华","法尔曼 (valmont)","精华乳","1186","872","1","沙发沙发！
这是专柜送的中样，10ml真的用了很久。法儿曼家的味道都很独特，有一种森林里冰雪初融的清新感，纯净无污染的样子。对于味道控的我来说，护肤品好闻真的很重要。
至于效果嘛，其实我还没用完。它诉求深度..."
"151","328.0","Janesce甄旎诗JANESCE柔润保湿洁面","面部护理","洁面","Janesce甄旎诗 (Janesce)",,"1082","680","0",
"152","488.0","Janesce甄旎诗JANESCE柔润保湿乳液","面部护理","乳液","Janesce甄旎诗 (Janesce)",,"1160","1014","0",
"153","398.0","Janesce甄旎诗JANESCE柔润保湿面膜","面部护理","面膜","Janesce甄旎诗 (Janesce)",,"868","998","0",
"154","208.0","Janesce甄旎诗JANESCE柔润奇迹精华","面部护理","精华","Janesce甄旎诗 (Janesce)",,"1116","630","0",
"155","428.0","Janesce甄旎诗柔润保湿水溶精华油&","精油spa","精油","Janesce甄旎诗 (Janesce)",,"1030","896","0",
"156","95.0","一叶子玫瑰精油美白精华霜","面部护理","面霜","一叶子 (One leaf)",,"932","1088","34","一叶子玫瑰精油美白精华霜是效果非常出色的一款 面霜，质地是特别柔滑的，使用的感觉温和，有很好的吸收性，在干燥的冬季使用这款产品是非常棒的呢，味道也是很香的，淡雅的气味，整个肌肤感觉是香香的，真心超赞的啦...,推荐给大家...,听朋友介绍的...,向大家推荐一款好用的（保湿美白 功效）产品，肌肤补水很重要！温度每升高一摄氏度，你的肌肤水分就有可能被蒸发10%！ 所以每天喝足够的水很重要，除了补充身体所需的水分之外，还能帮助新陈代谢。保湿永远是护肤的首...,没那么好用...,痘肌大作战，油性肌肤爱用品分享心得，摆脱痘痘困扰，祛痘从基础护肤开始。任何护肤品都得试用后辨好坏，使用一叶子玫瑰精油美白精华霜一周后效果还是令人很满意哒！使用前脸部皮肤干燥暗沉、伴有痘印烦恼；连续使用...,这款面霜的包装真是很漂亮很显档次，至于产品我特地用了一个晚上再来评价，最近几天皮肤一直干燥脱皮，用了以后觉得很滋润，痘痘也似乎好点了，期待后续效果。...,这款保湿面霜涂在脸上非常容易吸收，一涂就好像被吸收了，很经用，皮肤水润，也有光泽。...,吸收好，用后皮肤紧致光润，适合所有肌肤，所有年龄使用。...,很轻薄不浓稠，非常适合在夏天使用，水水的很有清爽感。滋润效果很好，又不会觉得油腻..."
"157","188.0","一叶子菊蜡亮采修护精华液","面部护理","精华","一叶子 (One leaf)","不防晒","784","976","33","力挺这款...,挺好的...,非常好...,这款口碑不错的...,如果能有一种专门针对纹路密集区域——抬头纹、法令纹、川字纹的秘密武器，解决这所有的皱纹，让你因此定格年轻快乐的心态，那么你就勇敢尝试它吧。...,促进后续产品吸收，效果不错，长时间使用应该更显著。...,细纹有一点改善，而且皮肤饱满了很多哦，而且用了不会很干燥，只是有一点点油腻的感觉...,这款产品质地轻薄，涂抹之后迅速吸收，可以有效的缓解皮肤干燥的现象，摆脱了以往厚重浓稠的质地。...,一般般吧...,肌肤从未有过的柔软、细腻、滋润、肌肤肤色变得匀净，有光彩！..."
"158","66.8","歆宝婴儿茶树精油调理滋养乳液","婴幼儿面部护理","婴幼儿面霜/乳液","歆宝婴儿 (Simple Baby)",,"718","692","10","我很喜欢...,用了感觉不错...,好东西...,看了包装才买的...,还能接受，一般吧...,不会买了，很一般...,搞活动会买的，平时不会买...,没那么好用...,大家好才是真的好...,很基础吧..."
"159","25.0","一叶子月见草雪颜亮白乳","面部护理","乳液","一叶子 (One leaf)",,"704","1058","34","我很喜欢...,我很喜欢...,听朋友介绍的...,非常棒的产品...,最近正在使用一叶子月见草雪颜亮白乳，特喜欢一叶子家族护肤品，每一款都很有针对性，特别给力。非常适合25岁左右及40岁以下的女性使用。...,没事就擦擦还是挺好。...,很滋润的，原来冬天皮肤容易干燥起皮的，现在用的这款，一切都解决的，味道也很不错，性价比超高。...,平平吧...,清爽美白...,很好 推荐给大家..."
"160","188.0","一叶子杏仁舒活精华基底液","面部护理","精华","一叶子 (One leaf)","不防晒","1012","712","34","杏仁舒活精华基底液，以前的皮肤总是会比较黯淡的那种的，用了这个杏仁舒活精华基底液以后是可以更好的来遮盖住皮肤上的小的斑点的，而且它看上去皮肤会非常的自然的，用了以后是可以非常的好的来紧致肌肤，肌肤水油...,真好，不错...,好东西...,有一股粉粉的香味，冬天用不够滋润，夏天有点油腻，对于我来说，我不会再买了……...,第一次使用一叶子这个牌子的产品，感觉很不错，期待后续完美效果。会上来向JMS报告战果啦！...,用了两个月，皮肤状况明显改善。 现在出门有时都不用粉底液和粉饼了，照样气色很好....,经常使用此品牌的护肤品，特别是以上这一款使用后觉得效果很不错，打算长期使用，并会一直支持此品牌产品。...,清爽，适合我的油性肌肤。不过我用的是小样，所以明显效果还未出来。...,最近正在使用一叶子杏仁舒活精华基底液，特喜欢一叶子家族护肤品，每一款都很有针对性，特别给力。非常适合25岁左右及40岁以下的女性使用。...,能抵抗黑色素，抵制皱纹的生成。很不错，里面是透明的这里抹在脸上很细滑，很舒服一点你都不油腻，而且吸收也很好。..."
"161","150.0","一叶子乳木果舒润水分眼霜","眼唇护理","眼霜","一叶子 (One leaf)","不带滚珠","1136","1088","33","瓶子的设计挺好的，气味也还行，刚开始用的时候感觉好不错，好推开，吸收快，就是用了几天后发现眼周张了几颗痘痘，不确定是不是因为它，为了皮肤健康，还是决定放弃了，可能不太适合我吧...,一直在用这款...,非常棒的产品...,灰常好...,爱这款...,用了很惊喜...,用起来保湿够用的，去细纹，也不起脂肪粒，感觉在这个年龄用这个足够了.....,感觉眼部用的东西还是要比面部滋润一点才行....,保湿，对于黑眼圈什么没什么效果。细纹什么的有点用。我很喜欢...,我以前用的眼霜很好，所以这款眼霜小样看不出来效果。..."
"162","185.0","一叶子花沁精油精华液","面部护理","精华","一叶子 (One leaf)","不防晒","1150","1174","38","挺好的...,支持一下...,凑合，感觉不错...,好东西...,很赞...,肤质得到前所未有的改善，触感细腻柔滑，肤色纯净匀亮，由内而外绽放于生俱来的肌肤之美。...,味道不是很强烈，不是香的那么恣意，但是也不是什么味道都没有，用完感觉还可以，除皱效果还看不出来，但是皮肤感觉特别滋润，用后皮肤很舒服，马上就变得有光泽了...,肌肤从未有过的柔软、细腻、滋润、肌肤肤色变得匀净，有光彩！...,味道都没有很浓烈，很淡淡，挤一点点能抹整张脸哦，还是比较省的。...,不是很好闻，擦在脸上吸收比较慢，但是保湿效果很好，一整天，早上涂上的到下午皮肤感觉还是水水嫩嫩的，没有以往的紧绷感..."
